event_id,teacher_id,week_start,event_type,event_count
E02636,U134,2024-10-28,plan_viewed,8
E02637,U134,2025-07-21,plan_viewed,5
E02638,U134,2025-07-21,feedback_given,11
E02639,U134,2024-11-11,plan_created,5
E02640,U134,2024-11-11,plan_shared,10
E02641,U134,2024-11-11,login,12
E02642,U134,2025-06-30,plan_shared,1
E02643,U134,2025-06-30,plan_viewed,9
E02644,U134,2025-06-30,feedback_given,1
E02645,U134,2024-11-11,feedback_given,6
E02646,U134,2024-11-11,plan_shared,9
E02647,U134,2024-11-11,feedback_given,6
E02648,U134,2024-11-11,plan_shared,11
E02649,U134,2024-11-11,plan_viewed,12
E02650,U134,2024-11-04,plan_created,8
E02651,U134,2025-01-06,plan_viewed,2
E02652,U134,2025-01-20,plan_shared,1
E02653,U134,2025-01-20,plan_created,7
E02654,U134,2025-01-20,plan_created,4
E02655,U134,2025-01-20,plan_viewed,11
E02656,U134,2025-01-20,login,6
E02657,U134,2025-01-06,plan_shared,7
E02658,U134,2025-01-06,plan_viewed,1
E02659,U134,2024-12-23,login,4
E02660,U134,2025-07-21,plan_viewed,10
E02661,U134,2025-07-21,feedback_given,12
E02662,U134,2025-07-21,login,11
E02663,U134,2025-03-03,plan_viewed,7
E02664,U134,2024-10-21,feedback_given,5
E02665,U134,2024-10-21,login,4
E02666,U134,2025-05-26,login,11
E02667,U134,2025-05-26,plan_created,12
E02668,U135,2024-08-05,feedback_given,12
E02669,U135,2024-08-05,plan_shared,4
E02670,U135,2024-08-05,plan_viewed,2
E02671,U135,2025-04-28,plan_created,3
E02672,U135,2025-02-24,plan_shared,9
E02673,U135,2024-12-09,plan_viewed,11
E02674,U135,2025-01-13,login,5
E02675,U135,2025-01-13,plan_viewed,10
E02676,U135,2024-11-11,plan_created,7
E02677,U135,2024-10-14,login,8
E02678,U135,2024-10-14,login,1
E02679,U135,2025-02-17,plan_created,4
E02680,U135,2025-02-17,login,1
E02681,U135,2025-01-06,plan_created,12
E02682,U135,2024-08-19,feedback_given,10
E02683,U135,2024-12-30,plan_shared,10
E02684,U135,2024-12-30,feedback_given,1
E02685,U135,2025-03-03,plan_shared,12
E02686,U135,2024-12-09,login,1
E02687,U136,2025-04-21,plan_shared,8
E02688,U136,2025-04-21,plan_viewed,4
E02689,U136,2024-12-16,feedback_given,5
E02690,U136,2024-12-16,plan_shared,9
E02691,U136,2024-12-23,plan_shared,11
E02692,U136,2025-02-17,feedback_given,8
E02693,U136,2025-02-17,plan_created,2
E02694,U136,2025-03-10,login,3
E02695,U136,2025-03-10,plan_viewed,3
E02696,U136,2025-03-10,feedback_given,9
E02697,U136,2025-04-14,plan_created,11
E02698,U138,2024-07-22,login,12
E02699,U138,2024-07-22,plan_created,3
E02700,U138,2024-07-22,plan_viewed,12
E02701,U138,2024-06-10,plan_created,2
E02702,U138,2024-06-10,plan_shared,11
E02703,U138,2024-04-29,feedback_given,1
E02704,U138,2024-09-30,feedback_given,10
